Id,prediction1
657,2 - Medium
657,2 - Medium
657,2 - Medium
658,2 - Medium
658,2 - Medium
658,2 - Medium
659,2 - Medium
659,2 - Medium
659,2 - Medium
660,2 - Medium
660,2 - Medium
661,2 - Medium
662,2 - Medium
663,2 - Medium
664,2 - Medium
665,2 - Medium
666,2 - Medium
667,2 - Medium
667,2 - Medium
667,2 - Medium
668,2 - Medium
669,2 - Medium
669,2 - Medium
670,2 - Medium
670,2 - Medium
670,2 - Medium
671,2 - Medium
672,2 - Medium
673,2 - Medium
674,2 - Medium
675,2 - Medium
675,2 - Medium
676,2 - Medium
676,2 - Medium
677,2 - Medium
677,2 - Medium
678,2 - Medium
678,2 - Medium
678,2 - Medium
679,2 - Medium
679,2 - Medium
679,2 - Medium
680,2 - Medium
681,2 - Medium
682,2 - Medium
682,2 - Medium
682,2 - Medium
683,2 - Medium
683,2 - Medium
684,2 - Medium
684,2 - Medium
684,2 - Medium
685,2 - Medium
685,2 - Medium
685,2 - Medium
686,2 - Medium
687,2 - Medium
687,2 - Medium
687,2 - Medium
688,2 - Medium
688,2 - Medium
688,2 - Medium
689,2 - Medium
689,2 - Medium
689,2 - Medium
689,2 - Medium
689,2 - Medium
690,2 - Medium
690,2 - Medium
690,2 - Medium
690,2 - Medium
690,3 - Low
690,3 - Low
691,2 - Medium
691,2 - Medium
692,2 - Medium
693,2 - Medium
693,2 - Medium
693,2 - Medium
694,2 - Medium
695,2 - Medium
696,2 - Medium
696,2 - Medium
697,2 - Medium
697,2 - Medium
698,2 - Medium
699,2 - Medium
700,2 - Medium
700,2 - Medium
701,2 - Medium
701,2 - Medium
701,2 - Medium
701,2 - Medium
701,2 - Medium
702,2 - Medium
702,2 - Medium
703,2 - Medium
704,2 - Medium
704,2 - Medium
704,2 - Medium
705,2 - Medium
705,2 - Medium
706,2 - Medium
707,2 - Medium
708,2 - Medium
709,2 - Medium
709,2 - Medium
710,2 - Medium
710,2 - Medium
710,2 - Medium
710,2 - Medium
711,2 - Medium
711,2 - Medium
711,2 - Medium
712,2 - Medium
713,2 - Medium
713,2 - Medium
713,2 - Medium
713,2 - Medium
714,2 - Medium
715,2 - Medium
716,2 - Medium
716,2 - Medium
716,2 - Medium
716,2 - Medium
716,2 - Medium
717,2 - Medium
718,2 - Medium
718,2 - Medium
719,2 - Medium
719,2 - Medium
719,2 - Medium
719,2 - Medium
719,2 - Medium
720,2 - Medium
721,2 - Medium
721,2 - Medium
721,2 - Medium
721,2 - Medium
721,2 - Medium
721,2 - Medium
722,2 - Medium
722,2 - Medium
722,2 - Medium
722,2 - Medium
723,2 - Medium
724,2 - Medium
724,2 - Medium
724,2 - Medium
724,2 - Medium
724,2 - Medium
725,2 - Medium
725,2 - Medium
725,2 - Medium
726,2 - Medium
726,2 - Medium
726,2 - Medium
727,2 - Medium
728,2 - Medium
728,2 - Medium
729,2 - Medium
729,2 - Medium
730,2 - Medium
731,2 - Medium
731,2 - Medium
731,2 - Medium
732,2 - Medium
732,2 - Medium
733,2 - Medium
734,2 - Medium
734,2 - Medium
735,2 - Medium
735,2 - Medium
735,2 - Medium
735,2 - Medium
735,3 - Low
735,3 - Low
736,2 - Medium
736,2 - Medium
736,2 - Medium
737,2 - Medium
737,2 - Medium
737,2 - Medium
738,2 - Medium
738,2 - Medium
739,2 - Medium
740,2 - Medium
740,2 - Medium
741,2 - Medium
741,2 - Medium
741,2 - Medium
741,2 - Medium
741,2 - Medium
741,2 - Medium
742,2 - Medium
743,2 - Medium
743,2 - Medium
743,2 - Medium
744,2 - Medium
745,2 - Medium
745,2 - Medium
745,2 - Medium
745,2 - Medium
746,2 - Medium
747,2 - Medium
747,2 - Medium
747,2 - Medium
747,2 - Medium
748,2 - Medium
749,1 - High
749,2 - Medium
749,1 - High
750,2 - Medium
750,2 - Medium
750,2 - Medium
750,2 - Medium
750,2 - Medium
750,2 - Medium
750,2 - Medium
750,2 - Medium
750,2 - Medium
751,2 - Medium
751,2 - Medium
751,2 - Medium
752,2 - Medium
752,2 - Medium
753,2 - Medium
753,2 - Medium
753,2 - Medium
753,2 - Medium
753,2 - Medium
753,2 - Medium
753,2 - Medium
753,2 - Medium
754,2 - Medium
755,2 - Medium
755,2 - Medium
756,2 - Medium
756,2 - Medium
757,2 - Medium
758,2 - Medium
758,2 - Medium
759,2 - Medium
760,2 - Medium
760,2 - Medium
760,2 - Medium
760,2 - Medium
760,2 - Medium
760,2 - Medium
760,2 - Medium
760,2 - Medium
761,2 - Medium
761,2 - Medium
761,2 - Medium
761,2 - Medium
761,2 - Medium
762,2 - Medium
762,2 - Medium
762,2 - Medium
763,2 - Medium
763,2 - Medium
763,2 - Medium
764,2 - Medium
764,2 - Medium
765,2 - Medium
765,2 - Medium
765,2 - Medium
765,2 - Medium
766,2 - Medium
766,2 - Medium
767,2 - Medium
767,2 - Medium
768,2 - Medium
768,2 - Medium
768,2 - Medium
768,2 - Medium
768,2 - Medium
768,2 - Medium
769,2 - Medium
769,2 - Medium
769,2 - Medium
769,2 - Medium
769,2 - Medium
769,2 - Medium
770,2 - Medium
770,2 - Medium
771,2 - Medium
771,2 - Medium
771,2 - Medium
772,2 - Medium
772,2 - Medium
772,2 - Medium
772,2 - Medium
773,2 - Medium
773,2 - Medium
773,2 - Medium
773,2 - Medium
773,2 - Medium
774,2 - Medium
774,2 - Medium
774,2 - Medium
774,2 - Medium
774,2 - Medium
774,2 - Medium
775,2 - Medium
775,2 - Medium
776,2 - Medium
777,2 - Medium
777,2 - Medium
778,2 - Medium
778,2 - Medium
779,2 - Medium
779,2 - Medium
780,2 - Medium
780,2 - Medium
780,2 - Medium
781,2 - Medium
781,2 - Medium
781,2 - Medium
782,2 - Medium
782,2 - Medium
782,2 - Medium
783,2 - Medium
783,2 - Medium
784,2 - Medium
784,2 - Medium
785,2 - Medium
786,2 - Medium
786,2 - Medium
787,2 - Medium
787,2 - Medium
788,2 - Medium
788,2 - Medium
788,2 - Medium
788,2 - Medium
789,2 - Medium
789,2 - Medium
789,2 - Medium
789,2 - Medium
790,2 - Medium
790,2 - Medium
791,2 - Medium
791,2 - Medium
791,2 - Medium
792,2 - Medium
792,2 - Medium
793,2 - Medium
793,2 - Medium
793,2 - Medium
794,2 - Medium
795,2 - Medium
795,2 - Medium
796,2 - Medium
796,2 - Medium
797,2 - Medium
797,2 - Medium
798,2 - Medium
798,2 - Medium
799,2 - Medium
799,2 - Medium
799,2 - Medium
799,2 - Medium
800,2 - Medium
800,2 - Medium
801,2 - Medium
802,2 - Medium
803,2 - Medium
804,2 - Medium
804,2 - Medium
804,2 - Medium
804,2 - Medium
805,2 - Medium
806,2 - Medium
806,2 - Medium
806,2 - Medium
806,2 - Medium
807,2 - Medium
808,2 - Medium
808,2 - Medium
809,2 - Medium
809,2 - Medium
809,2 - Medium
809,2 - Medium
810,2 - Medium
810,2 - Medium
811,2 - Medium
811,2 - Medium
811,2 - Medium
811,2 - Medium
812,2 - Medium
813,2 - Medium
814,2 - Medium
814,2 - Medium
814,2 - Medium
815,2 - Medium
816,2 - Medium
816,2 - Medium
816,2 - Medium
816,2 - Medium
816,2 - Medium
816,2 - Medium
816,2 - Medium
816,2 - Medium
817,2 - Medium
818,2 - Medium
819,2 - Medium
820,2 - Medium
820,2 - Medium
821,2 - Medium
821,2 - Medium
822,2 - Medium
822,2 - Medium
822,2 - Medium
822,2 - Medium
822,2 - Medium
823,2 - Medium
823,2 - Medium
823,2 - Medium
823,2 - Medium
824,2 - Medium
824,2 - Medium
824,2 - Medium
824,2 - Medium
824,2 - Medium
825,2 - Medium
826,2 - Medium
826,2 - Medium
826,2 - Medium
827,2 - Medium
828,2 - Medium
828,2 - Medium
829,2 - Medium
830,2 - Medium
831,2 - Medium
832,2 - Medium
832,2 - Medium
832,2 - Medium
833,2 - Medium
833,2 - Medium
834,2 - Medium
834,2 - Medium
834,2 - Medium
835,2 - Medium
836,2 - Medium
836,2 - Medium
837,2 - Medium
837,2 - Medium
837,2 - Medium
837,2 - Medium
838,2 - Medium
838,2 - Medium
838,2 - Medium
839,2 - Medium
840,2 - Medium
840,2 - Medium
841,2 - Medium
841,2 - Medium
841,2 - Medium
841,2 - Medium
841,2 - Medium
841,2 - Medium
842,2 - Medium
843,2 - Medium
843,2 - Medium
844,2 - Medium
844,2 - Medium
845,2 - Medium
845,2 - Medium
845,2 - Medium
846,2 - Medium
847,2 - Medium
847,2 - Medium
847,2 - Medium
847,2 - Medium
847,2 - Medium
847,2 - Medium
847,2 - Medium
848,2 - Medium
849,2 - Medium
849,2 - Medium
850,2 - Medium
850,2 - Medium
851,2 - Medium
851,2 - Medium
852,2 - Medium
853,2 - Medium
853,2 - Medium
854,2 - Medium
855,2 - Medium
855,2 - Medium
856,2 - Medium
856,2 - Medium
857,2 - Medium
858,2 - Medium
858,2 - Medium
859,2 - Medium
860,2 - Medium
860,2 - Medium
861,2 - Medium
861,2 - Medium
861,2 - Medium
862,2 - Medium
862,2 - Medium
862,2 - Medium
862,2 - Medium
863,2 - Medium
863,2 - Medium
863,2 - Medium
863,2 - Medium
863,2 - Medium
863,2 - Medium
864,2 - Medium
864,2 - Medium
864,2 - Medium
865,2 - Medium
865,2 - Medium
866,2 - Medium
867,2 - Medium
867,2 - Medium
867,2 - Medium
868,2 - Medium
868,2 - Medium
869,2 - Medium
869,2 - Medium
870,2 - Medium
870,2 - Medium
871,2 - Medium
871,2 - Medium
871,2 - Medium
872,2 - Medium
873,2 - Medium
874,2 - Medium
875,2 - Medium
876,2 - Medium
876,2 - Medium
876,2 - Medium
877,2 - Medium
877,2 - Medium
878,2 - Medium
878,2 - Medium
878,2 - Medium
878,2 - Medium
879,2 - Medium
880,2 - Medium
881,2 - Medium
881,2 - Medium
881,2 - Medium
882,2 - Medium
883,2 - Medium
883,2 - Medium
883,2 - Medium
884,2 - Medium
884,2 - Medium
884,2 - Medium
884,2 - Medium
885,2 - Medium
886,1 - High
886,2 - Medium
886,2 - Medium
887,2 - Medium
887,2 - Medium
887,2 - Medium
888,2 - Medium
888,2 - Medium
888,2 - Medium
889,2 - Medium
889,2 - Medium
889,2 - Medium
889,2 - Medium
889,2 - Medium
890,2 - Medium
890,2 - Medium
891,2 - Medium
891,2 - Medium
892,2 - Medium
892,2 - Medium
893,2 - Medium
893,2 - Medium
894,2 - Medium
894,2 - Medium
895,2 - Medium
895,2 - Medium
896,2 - Medium
896,2 - Medium
897,2 - Medium
898,2 - Medium
899,2 - Medium
899,2 - Medium
900,2 - Medium
900,2 - Medium
900,2 - Medium
900,2 - Medium
900,2 - Medium
901,2 - Medium
901,2 - Medium
902,2 - Medium
902,2 - Medium
902,2 - Medium
902,2 - Medium
903,2 - Medium
903,2 - Medium
904,2 - Medium
904,2 - Medium
904,2 - Medium
905,2 - Medium
906,2 - Medium
906,2 - Medium
907,2 - Medium
907,2 - Medium
908,2 - Medium
909,2 - Medium
909,2 - Medium
909,2 - Medium
909,2 - Medium
909,2 - Medium
910,2 - Medium
910,2 - Medium
910,2 - Medium
911,2 - Medium
911,2 - Medium
911,2 - Medium
911,2 - Medium
912,2 - Medium
912,2 - Medium
912,2 - Medium
912,2 - Medium
913,2 - Medium
914,2 - Medium
915,2 - Medium
915,2 - Medium
915,2 - Medium
916,2 - Medium
917,2 - Medium
917,2 - Medium
918,2 - Medium
918,2 - Medium
918,2 - Medium
919,2 - Medium
920,2 - Medium
920,2 - Medium
920,2 - Medium
920,2 - Medium
920,2 - Medium
920,2 - Medium
921,2 - Medium
921,2 - Medium
922,2 - Medium
922,2 - Medium
923,2 - Medium
924,2 - Medium
925,2 - Medium
925,2 - Medium
926,2 - Medium
926,2 - Medium
926,2 - Medium
926,2 - Medium
927,2 - Medium
927,2 - Medium
927,2 - Medium
928,2 - Medium
929,2 - Medium
929,2 - Medium
930,2 - Medium
930,2 - Medium
930,2 - Medium
930,2 - Medium
930,2 - Medium
931,2 - Medium
932,2 - Medium
932,2 - Medium
932,2 - Medium
932,2 - Medium
932,2 - Medium
933,2 - Medium
933,2 - Medium
933,2 - Medium
933,2 - Medium
933,2 - Medium
934,2 - Medium
935,2 - Medium
935,2 - Medium
936,2 - Medium
937,2 - Medium
937,2 - Medium
937,2 - Medium
938,2 - Medium
938,2 - Medium
939,2 - Medium
940,2 - Medium
940,2 - Medium
941,3 - Low
941,3 - Low
941,3 - Low
941,3 - Low
942,2 - Medium
942,2 - Medium
942,2 - Medium
942,2 - Medium
943,2 - Medium
943,2 - Medium
944,2 - Medium
944,2 - Medium
944,2 - Medium
944,2 - Medium
944,2 - Medium
945,2 - Medium
945,2 - Medium
945,2 - Medium
946,2 - Medium
946,2 - Medium
946,2 - Medium
947,2 - Medium
948,2 - Medium
948,2 - Medium
948,2 - Medium
949,2 - Medium
949,2 - Medium
950,2 - Medium
950,2 - Medium
951,2 - Medium
951,2 - Medium
952,2 - Medium
952,2 - Medium
952,2 - Medium
953,2 - Medium
954,2 - Medium
955,2 - Medium
955,2 - Medium
956,2 - Medium
956,2 - Medium
956,2 - Medium
957,2 - Medium
958,2 - Medium
958,2 - Medium
958,2 - Medium
959,2 - Medium
959,2 - Medium
959,2 - Medium
960,2 - Medium
960,2 - Medium
960,3 - Low
960,3 - Low
960,3 - Low
961,2 - Medium
961,2 - Medium
961,2 - Medium
962,2 - Medium
963,2 - Medium
963,2 - Medium
963,2 - Medium
963,2 - Medium
964,2 - Medium
964,2 - Medium
964,2 - Medium
965,2 - Medium
966,2 - Medium
966,2 - Medium
967,2 - Medium
967,2 - Medium
967,2 - Medium
967,2 - Medium
968,2 - Medium
969,2 - Medium
970,3 - Low
970,3 - Low
971,2 - Medium
972,2 - Medium
972,2 - Medium
972,2 - Medium
972,2 - Medium
973,2 - Medium
974,2 - Medium
974,2 - Medium
974,2 - Medium
975,2 - Medium
975,2 - Medium
975,2 - Medium
975,2 - Medium
975,2 - Medium
975,2 - Medium
976,2 - Medium
977,2 - Medium
977,2 - Medium
977,2 - Medium
977,2 - Medium
977,2 - Medium
977,2 - Medium
977,2 - Medium
977,2 - Medium
978,2 - Medium
978,2 - Medium
978,2 - Medium
979,3 - Low
980,2 - Medium
980,2 - Medium
980,2 - Medium
980,2 - Medium
981,2 - Medium
981,2 - Medium
982,2 - Medium
982,2 - Medium
983,3 - Low
983,3 - Low
984,2 - Medium
984,2 - Medium
985,2 - Medium
985,2 - Medium
985,2 - Medium
986,2 - Medium
987,2 - Medium
987,2 - Medium
988,2 - Medium
988,2 - Medium
988,2 - Medium
988,2 - Medium
988,2 - Medium
988,2 - Medium
989,3 - Low
990,2 - Medium
990,2 - Medium
990,2 - Medium
991,2 - Medium
991,2 - Medium
992,2 - Medium
992,2 - Medium
993,2 - Medium
993,2 - Medium
993,2 - Medium
994,2 - Medium
994,2 - Medium
995,2 - Medium
996,2 - Medium
996,2 - Medium
997,2 - Medium
997,2 - Medium
997,2 - Medium
997,2 - Medium
997,2 - Medium
997,2 - Medium
998,2 - Medium
998,2 - Medium
998,2 - Medium
998,2 - Medium
998,2 - Medium
999,2 - Medium
999,2 - Medium
1000,2 - Medium
1001,2 - Medium
1002,2 - Medium
1003,2 - Medium
1003,2 - Medium
1004,2 - Medium
1004,2 - Medium
1004,2 - Medium
1004,2 - Medium
1004,2 - Medium
1005,2 - Medium
1005,2 - Medium
1005,2 - Medium
1006,2 - Medium
1007,2 - Medium
1007,2 - Medium
1008,2 - Medium
1008,2 - Medium
1009,2 - Medium
1009,2 - Medium
1009,2 - Medium
1009,2 - Medium
1009,2 - Medium
1009,2 - Medium
1009,2 - Medium
1010,2 - Medium
1010,2 - Medium
1011,2 - Medium
1011,2 - Medium
1012,2 - Medium
1012,2 - Medium
1013,2 - Medium
1013,2 - Medium
1013,2 - Medium
1013,2 - Medium
1013,2 - Medium
1013,2 - Medium
1013,2 - Medium
1014,2 - Medium
1014,2 - Medium
1014,2 - Medium
1014,2 - Medium
1015,2 - Medium
1016,2 - Medium
1016,2 - Medium
1016,2 - Medium
1017,2 - Medium
1018,2 - Medium
1019,2 - Medium
1019,2 - Medium
1020,2 - Medium
1021,2 - Medium
1022,2 - Medium
1022,2 - Medium
1022,2 - Medium
1023,2 - Medium
1023,2 - Medium
1024,2 - Medium
1024,2 - Medium
1024,2 - Medium
1025,2 - Medium
1026,2 - Medium
1026,2 - Medium
1026,2 - Medium
1027,2 - Medium
1027,2 - Medium
1028,2 - Medium
1028,2 - Medium
1028,2 - Medium
1029,2 - Medium
1030,2 - Medium
1031,2 - Medium
1031,2 - Medium
1032,2 - Medium
1033,2 - Medium
1033,2 - Medium
1034,2 - Medium
1034,2 - Medium
1034,2 - Medium
1034,2 - Medium
1034,2 - Medium
1034,2 - Medium
1035,2 - Medium
1035,2 - Medium
1035,2 - Medium
1035,2 - Medium
1036,3 - Low
1036,3 - Low
1036,3 - Low
1037,2 - Medium
1037,2 - Medium
1037,2 - Medium
1037,2 - Medium
1037,2 - Medium
1037,2 - Medium
1037,2 - Medium
1038,2 - Medium
1038,2 - Medium
1039,2 - Medium
1040,2 - Medium
1040,2 - Medium
1040,2 - Medium
1041,3 - Low
1041,3 - Low
1042,2 - Medium
1042,2 - Medium
1043,2 - Medium
1043,2 - Medium
1044,2 - Medium
1045,2 - Medium
1045,2 - Medium
1045,2 - Medium
1046,3 - Low
1046,3 - Low
1046,3 - Low
1047,2 - Medium
1047,2 - Medium
1047,2 - Medium
1048,2 - Medium
1048,2 - Medium
1049,2 - Medium
1049,2 - Medium
1050,2 - Medium
1051,2 - Medium
1051,2 - Medium
1051,2 - Medium
1052,2 - Medium
1052,2 - Medium
1053,2 - Medium
1053,2 - Medium
1054,2 - Medium
1054,2 - Medium
1055,2 - Medium
1055,2 - Medium
1056,2 - Medium
1056,2 - Medium
1057,2 - Medium
1057,2 - Medium
1058,2 - Medium
1058,2 - Medium
1059,3 - Low
1059,3 - Low
1060,2 - Medium
1061,2 - Medium
1061,2 - Medium
1062,2 - Medium
1062,2 - Medium
1063,2 - Medium
1063,2 - Medium
1064,2 - Medium
1065,2 - Medium
1066,3 - Low
1066,3 - Low
1067,2 - Medium
1068,2 - Medium
1068,2 - Medium
1068,2 - Medium
1069,2 - Medium
1069,2 - Medium
1070,2 - Medium
1071,3 - Low
1071,3 - Low
1071,3 - Low
1071,3 - Low
1072,2 - Medium
1073,2 - Medium
1073,2 - Medium
1074,2 - Medium
1074,2 - Medium
1074,2 - Medium
1075,2 - Medium
1075,2 - Medium
1075,2 - Medium
1075,2 - Medium
1076,2 - Medium
1076,2 - Medium
1077,2 - Medium
1077,2 - Medium
1077,2 - Medium
1078,2 - Medium
1078,2 - Medium
1079,2 - Medium
1080,2 - Medium
1080,2 - Medium
1080,2 - Medium
1081,2 - Medium
1081,2 - Medium
1082,2 - Medium
1083,2 - Medium
1083,2 - Medium
1084,2 - Medium
1084,2 - Medium
1085,2 - Medium
1085,2 - Medium
1086,2 - Medium
1087,2 - Medium
1087,2 - Medium
1088,2 - Medium
1088,2 - Medium
1089,3 - Low
1089,3 - Low
1089,3 - Low
1089,3 - Low
1090,2 - Medium
1090,2 - Medium
1091,2 - Medium
1092,2 - Medium
1092,2 - Medium
1092,2 - Medium
1093,2 - Medium
1093,2 - Medium
1093,2 - Medium
1093,2 - Medium
1094,2 - Medium
1094,2 - Medium
1094,2 - Medium
1094,2 - Medium
1095,2 - Medium
1095,2 - Medium
1095,2 - Medium
1096,2 - Medium
1096,2 - Medium
1097,2 - Medium
1098,2 - Medium
1098,2 - Medium
1099,2 - Medium
1099,2 - Medium
1099,2 - Medium
1100,2 - Medium
1100,2 - Medium
1100,2 - Medium
1101,2 - Medium
1101,2 - Medium
1101,2 - Medium
1101,2 - Medium
1101,2 - Medium
1101,2 - Medium
1102,2 - Medium
1103,2 - Medium
1104,2 - Medium
1104,2 - Medium
1105,2 - Medium
1105,2 - Medium
1105,2 - Medium
1105,2 - Medium
1105,2 - Medium
1105,2 - Medium
1105,2 - Medium
1106,2 - Medium
1106,2 - Medium
1107,2 - Medium
1108,2 - Medium
1108,2 - Medium
1108,2 - Medium
1108,2 - Medium
1108,2 - Medium
1109,2 - Medium
1110,2 - Medium
1110,2 - Medium
1110,2 - Medium
1110,2 - Medium
1110,2 - Medium
1110,2 - Medium
1110,2 - Medium
1111,2 - Medium
1112,2 - Medium
1113,2 - Medium
1113,2 - Medium
1113,2 - Medium
1114,2 - Medium
1114,2 - Medium
1115,2 - Medium
1116,2 - Medium
1116,2 - Medium
1116,2 - Medium
1116,2 - Medium
1116,2 - Medium
1116,2 - Medium
1116,2 - Medium
1117,2 - Medium
1117,2 - Medium
1117,2 - Medium
1117,2 - Medium
1117,2 - Medium
1118,2 - Medium
1118,2 - Medium
1119,2 - Medium
1120,2 - Medium
1120,2 - Medium
1121,2 - Medium
1121,2 - Medium
1121,2 - Medium
1121,2 - Medium
1122,2 - Medium
1123,2 - Medium
1124,2 - Medium
1124,2 - Medium
1125,2 - Medium
1125,2 - Medium
1125,2 - Medium
1126,2 - Medium
1126,2 - Medium
1127,2 - Medium
1128,2 - Medium
1128,2 - Medium
1128,2 - Medium
1128,2 - Medium
1128,2 - Medium
1129,2 - Medium
1130,2 - Medium
1130,2 - Medium
1130,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1131,2 - Medium
1132,2 - Medium
1133,2 - Medium
1134,2 - Medium
1134,2 - Medium
1134,2 - Medium
1135,2 - Medium
1136,2 - Medium
1137,2 - Medium
1137,2 - Medium
1137,2 - Medium
1138,2 - Medium
1139,2 - Medium
1139,2 - Medium
1139,2 - Medium
1139,2 - Medium
1139,2 - Medium
1139,2 - Medium
1139,2 - Medium
1140,2 - Medium
1140,2 - Medium
1141,2 - Medium
1141,2 - Medium
1141,2 - Medium
1142,2 - Medium
1142,2 - Medium
1142,2 - Medium
1142,2 - Medium
1143,2 - Medium
1143,2 - Medium
1143,2 - Medium
1143,2 - Medium
1143,2 - Medium
1143,2 - Medium
1143,2 - Medium
1143,2 - Medium
1144,2 - Medium
1144,2 - Medium
1144,2 - Medium
1144,2 - Medium
1145,2 - Medium
1145,2 - Medium
1146,2 - Medium
1147,2 - Medium
1148,2 - Medium
1148,2 - Medium
1149,2 - Medium
1150,2 - Medium
1150,2 - Medium
1150,2 - Medium
1150,2 - Medium
1151,2 - Medium
1152,2 - Medium
1152,2 - Medium
1153,2 - Medium
1153,2 - Medium
1154,2 - Medium
1154,2 - Medium
1154,2 - Medium
1155,2 - Medium
1156,2 - Medium
1156,2 - Medium
1157,2 - Medium
1157,2 - Medium
1158,2 - Medium
1158,2 - Medium
1158,2 - Medium
1158,2 - Medium
1158,2 - Medium
1159,2 - Medium
1159,2 - Medium
1159,2 - Medium
1159,2 - Medium
1159,2 - Medium
1159,2 - Medium
1160,2 - Medium
1160,2 - Medium
1160,2 - Medium
1160,2 - Medium
1161,2 - Medium
1161,2 - Medium
1161,2 - Medium
1161,2 - Medium
1161,2 - Medium
1162,2 - Medium
1163,2 - Medium
1163,2 - Medium
1163,2 - Medium
1163,2 - Medium
